Owner_Name,Account_Name,Stage,Closing_Date,Amount,Close_Month,Close_Year,Year,Month,Month_Name,Day_of_Week,Quarter
James Ascencio,Fasehatice,Lost,2017-05-20,0.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
James Ascencio,Green-Plus,Won,2017-05-21,4542.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Jonathan Berthelot,Globex Corporation,Won,2017-05-28,505.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Kami Bicknell,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Cheers,Lost,2017-05-07,0.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Markita Hansen,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Markita Hansen,Sonron,Lost,2017-05-31,0.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Moses Frase,Genco Pura Olive Oil Company,Won,2017-05-13,455.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Reed Clapper,Initech,Won,2017-03-03,537.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Reed Clapper,Opentech,Won,2017-03-04,1090.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Versie Hillebrand,Stanredtax,Lost,2017-05-24,0.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Versie Hillebrand,Genco Pura Olive Oil Company,Won,2017-03-17,60.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Vicki Laflamme,Faxquote,Lost,2017-05-17,0.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Zane Levy,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Cassey Cress,Plussunin,Won,2017-06-15,6509.0,6.0,2017.0,2017.0,6.0,Jun,Thursday,Q2
Cecily Lampkin,Ron-tech,Won,2017-05-18,1079.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Corliss Cosme,Silis,Won,2017-05-29,1111.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Donn Cantrell,Mathtouch,Lost,2017-05-21,0.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Donn Cantrell,Donquadtech,Won,2017-03-02,462.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Donn Cantrell,Xx-zobam,Won,2017-03-04,555.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Gladys Colclough,Conecom,Won,2017-03-01,6719.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Hayden Neloms,Faxquote,Won,2017-06-02,3281.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
James Ascencio,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
James Ascencio,Kan-code,Won,2017-05-07,3398.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Kary Hendrixson,Labdrill,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Hottechi,Lost,2017-05-14,0.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Marty Freudenburg,Domzoom,Won,2017-03-01,608.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Niesha Huffines,Globex Corporation,Lost,2017-05-17,0.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Reed Clapper,Donquadtech,Won,2017-05-30,1187.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Rosie Papadopoulos,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Initech,Won,2017-06-22,5855.0,6.0,2017.0,2017.0,6.0,Jun,Thursday,Q2
Zane Levy,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Cancity,Won,2017-05-10,5068.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Donn Cantrell,Gekko & Co,Lost,2017-06-13,0.0,6.0,2017.0,2017.0,6.0,Jun,Tuesday,Q2
Elease Gluck,Betasoloin,Engaging,,472.0,-1.0,-1.0,,,,,
James Ascencio,J-Texon,Won,2017-06-19,4066.0,6.0,2017.0,2017.0,6.0,Jun,Monday,Q2
Jonathan Berthelot,Isdom,Won,2017-06-07,4494.0,6.0,2017.0,2017.0,6.0,Jun,Wednesday,Q2
Kami Bicknell,Finjob,Lost,2017-05-04,0.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Kami Bicknell,Nam-zim,Lost,2017-05-28,0.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Kami Bicknell,Plexzap,Won,2017-05-09,540.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Niesha Huffines,Conecom,Lost,2017-05-14,0.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Versie Hillebrand,Domzoom,Won,2017-05-19,54.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Lexiqvolax,Lost,2017-05-28,0.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Zathunicon,Lost,2017-05-26,0.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Darcel Schlecht,Hottechi,Lost,2017-05-20,0.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Donn Cantrell,Betasoloin,Won,2017-05-08,3602.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Lajuana Vencill,Betatech,Won,2017-05-07,2904.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Markita Hansen,Sonron,Won,2017-05-31,571.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Marty Freudenburg,Genco Pura Olive Oil Company,Lost,2017-05-30,0.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Reed Clapper,Zathunicon,Won,2017-06-18,492.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Reed Clapper,Zathunicon,Won,2017-05-27,4545.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Versie Hillebrand,Cancity,Won,2017-03-25,5614.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Anna Snelling,Betatech,Won,2017-06-12,5370.0,6.0,2017.0,2017.0,6.0,Jun,Monday,Q2
Boris Faz,Zencorporation,Won,2017-05-02,550.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Cassey Cress,Yearin,Won,2017-03-02,1011.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Corliss Cosme,Sumace,Won,2017-06-18,56.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Daniell Hammack,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Codehow,Won,2017-03-04,1217.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Donn Cantrell,Bubba Gump,Lost,2017-05-19,0.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Donn Cantrell,Kan-code,Won,2017-05-10,3222.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Garret Kinder,Bioplex,Lost,2017-05-14,0.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Garret Kinder,Massive Dynamic,Lost,2017-05-05,0.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Garret Kinder,Opentech,Won,2017-03-01,3348.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Jonathan Berthelot,Conecom,Lost,2017-05-25,0.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Kami Bicknell,Faxquote,Engaging,,472.0,-1.0,-1.0,,,,,
Kami Bicknell,Newex,Won,2017-03-05,4216.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Markita Hansen,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Markita Hansen,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Moses Frase,Stanredtax,Won,2017-05-28,404.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Rosie Papadopoulos,Initech,Lost,2017-06-08,0.0,6.0,2017.0,2017.0,6.0,Jun,Thursday,Q2
Rosie Papadopoulos,Zathunicon,Lost,2017-06-14,0.0,6.0,2017.0,2017.0,6.0,Jun,Wednesday,Q2
Rosie Papadopoulos,Sumace,Won,2017-03-04,5260.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Kan-code,Lost,2017-03-07,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Violet Mclelland,Donquadtech,Won,2017-05-06,51.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Zane Levy,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Scotfind,Won,2017-06-25,598.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Boris Faz,Konex,Lost,2017-05-25,0.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Boris Faz,Zathunicon,Won,2017-05-24,42.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Cassey Cress,Vehement Capital Partners,Won,2017-06-07,4689.0,6.0,2017.0,2017.0,6.0,Jun,Wednesday,Q2
Cecily Lampkin,Statholdings,Won,2017-06-26,5154.0,6.0,2017.0,2017.0,6.0,Jun,Monday,Q2
Darcel Schlecht,Gogozoom,Lost,2017-05-16,0.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Donn Cantrell,Zencorporation,Won,2017-05-05,5010.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Gladys Colclough,Finhigh,Won,2017-06-14,3215.0,6.0,2017.0,2017.0,6.0,Jun,Wednesday,Q2
Kami Bicknell,Nam-zim,Lost,2017-06-03,0.0,6.0,2017.0,2017.0,6.0,Jun,Saturday,Q2
Kary Hendrixson,Donquadtech,Engaging,,472.0,-1.0,-1.0,,,,,
Kary Hendrixson,Hatfan,Won,2017-06-26,3169.0,6.0,2017.0,2017.0,6.0,Jun,Monday,Q2
Markita Hansen,Scotfind,Lost,2017-06-27,0.0,6.0,2017.0,2017.0,6.0,Jun,Tuesday,Q2
Marty Freudenburg,Funholding,Won,2017-06-03,5015.0,6.0,2017.0,2017.0,6.0,Jun,Saturday,Q2
Maureen Marcano,Dalttechnology,Won,2017-03-01,571.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Reed Clapper,Bubba Gump,Won,2017-05-16,4839.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Reed Clapper,Massive Dynamic,Won,2017-03-05,3315.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Versie Hillebrand,Warephase,Won,2017-05-24,60.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Vicki Laflamme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Wilburn Farren,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Anna Snelling,Treequote,Won,2017-03-04,999.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Boris Faz,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Darcel Schlecht,Statholdings,Lost,2017-06-11,0.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Lajuana Vencill,Finhigh,Won,2017-06-04,5401.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Markita Hansen,Newex,Engaging,,472.0,-1.0,-1.0,,,,,
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Moses Frase,Rundofase,Won,2017-06-18,551.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Reed Clapper,Mathtouch,Lost,2017-05-23,0.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Vicki Laflamme,Faxquote,Won,2017-03-20,600.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Violet Mclelland,Goodsilron,Engaging,,472.0,-1.0,-1.0,,,,,
Violet Mclelland,Bioplex,Lost,2017-05-05,0.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Boris Faz,The New York Inquirer,Lost,2017-05-22,0.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Cassey Cress,Sumace,Won,2017-03-02,4711.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Corliss Cosme,Vehement Capital Partners,Lost,2017-06-08,0.0,6.0,2017.0,2017.0,6.0,Jun,Thursday,Q2
Corliss Cosme,Zencorporation,Won,2017-06-28,5133.0,6.0,2017.0,2017.0,6.0,Jun,Wednesday,Q2
Daniell Hammack,Fasehatice,Engaging,,472.0,-1.0,-1.0,,,,,
Daniell Hammack,Sumace,Lost,2017-05-17,0.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Daniell Hammack,Zathunicon,Won,2017-05-15,4848.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Daniell Hammack,Mathtouch,Won,2017-03-03,4475.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Darcel Schlecht,Betatech,Lost,2017-03-05,0.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Darcel Schlecht,Genco Pura Olive Oil Company,Won,2017-03-10,3763.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Darcel Schlecht,Ron-tech,Won,2017-03-05,5006.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Gladys Colclough,Toughzap,Won,2017-06-15,4498.0,6.0,2017.0,2017.0,6.0,Jun,Thursday,Q2
Gladys Colclough,Warephase,Won,2017-03-24,4375.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Hayden Neloms,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Hayden Neloms,J-Texon,Lost,2017-05-27,0.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Hayden Neloms,Fasehatice,Won,2017-06-04,3763.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Kami Bicknell,J-Texon,Lost,2017-03-14,0.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Kami Bicknell,Sonron,Won,2017-05-10,5491.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Lajuana Vencill,Bioholding,Lost,2017-05-22,0.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Markita Hansen,Y-corporation,Won,2017-06-17,5503.0,6.0,2017.0,2017.0,6.0,Jun,Saturday,Q2
Moses Frase,Rangreen,Lost,2017-05-30,0.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Moses Frase,Statholdings,Won,2017-05-15,58.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Niesha Huffines,Genco Pura Olive Oil Company,Won,2017-05-27,1051.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Niesha Huffines,Conecom,Won,2017-03-07,5604.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Reed Clapper,Xx-zobam,Won,2017-05-15,3273.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Rosalina Dieter,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Rundofase,Engaging,,472.0,-1.0,-1.0,,,,,
Vicki Laflamme,Scotfind,Lost,2017-05-11,0.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Zane Levy,Scotfind,Won,2017-06-02,1220.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Zane Levy,Singletechno,Won,2017-03-02,5497.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Anna Snelling,Conecom,Won,2017-06-10,1056.0,6.0,2017.0,2017.0,6.0,Jun,Saturday,Q2
Boris Faz,Kan-code,Lost,2017-06-16,0.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Cassey Cress,Massive Dynamic,Won,2017-03-12,572.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Cecily Lampkin,Funholding,Won,2017-05-23,3668.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Kinnamplus,Won,2017-03-02,50.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Daniell Hammack,Silis,Won,2017-05-22,3509.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Darcel Schlecht,Gogozoom,Won,2017-06-28,5643.0,6.0,2017.0,2017.0,6.0,Jun,Wednesday,Q2
Elease Gluck,Dalttechnology,Won,2017-03-10,47.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Hayden Neloms,Finjob,Won,2017-03-08,3312.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
James Ascencio,Goodsilron,Lost,2017-06-23,0.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Kami Bicknell,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Kami Bicknell,Labdrill,Won,2017-03-11,480.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Kami Bicknell,Nam-zim,Won,2017-05-06,3208.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Kary Hendrixson,Y-corporation,Lost,2017-05-04,0.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Kary Hendrixson,Kan-code,Won,2017-05-04,5782.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Lajuana Vencill,Rangreen,Won,2017-05-23,5827.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Maureen Marcano,Newex,Lost,2017-06-17,0.0,6.0,2017.0,2017.0,6.0,Jun,Saturday,Q2
Moses Frase,Bioholding,Won,2017-06-16,516.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Moses Frase,Condax,Won,2017-06-06,956.0,6.0,2017.0,2017.0,6.0,Jun,Tuesday,Q2
Moses Frase,Stanredtax,Won,2017-03-15,52.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Moses Frase,Toughzap,Won,2017-05-11,3025.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Reed Clapper,The New York Inquirer,Won,2017-06-10,5618.0,6.0,2017.0,2017.0,6.0,Jun,Saturday,Q2
Rosie Papadopoulos,Umbrella Corporation,Won,2017-05-09,4867.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Zane Levy,Kan-code,Won,2017-03-14,929.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Cassey Cress,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Cecily Lampkin,dambase,Lost,2017-06-05,0.0,6.0,2017.0,2017.0,6.0,Jun,Monday,Q2
Corliss Cosme,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Corliss Cosme,Xx-zobam,Lost,2017-05-11,0.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Darcel Schlecht,Toughzap,Won,2017-05-05,5010.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Donn Cantrell,Bluth Company,Won,2017-05-15,5621.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Donn Cantrell,Iselectrics,Won,2017-05-02,3233.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Garret Kinder,Acme Corporation,Won,2017-05-28,55.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Garret Kinder,Bioplex,Won,2017-03-07,3278.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Gladys Colclough,Domzoom,Won,2017-03-10,1155.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Hayden Neloms,Goodsilron,Won,2017-03-11,3550.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Jonathan Berthelot,Stanredtax,Lost,2017-05-10,0.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Jonathan Berthelot,Hottechi,Won,2017-06-16,1055.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Kami Bicknell,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Markita Hansen,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Markita Hansen,Sonron,Lost,2017-06-20,0.0,6.0,2017.0,2017.0,6.0,Jun,Tuesday,Q2
Markita Hansen,Y-corporation,Won,2017-05-05,595.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Moses Frase,Warephase,Won,2017-05-06,3063.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Vicki Laflamme,Konex,Lost,2017-05-13,0.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Violet Mclelland,Massive Dynamic,Won,2017-06-06,3246.0,6.0,2017.0,2017.0,6.0,Jun,Tuesday,Q2
Anna Snelling,Scottech,Won,2017-03-02,423.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Boris Faz,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Cassey Cress,Initech,Won,2017-06-18,542.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Cassey Cress,Ontomedia,Won,2017-03-08,5040.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Corliss Cosme,Kan-code,Lost,2017-05-21,0.0,5.0,2017.0,2017.0,5.0,May,Sunday,Q2
Darcel Schlecht,Rangreen,Lost,2017-06-17,0.0,6.0,2017.0,2017.0,6.0,Jun,Saturday,Q2
Darcel Schlecht,Statholdings,Won,2017-05-09,5423.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Darcel Schlecht,Cancity,Won,2017-06-13,3295.0,6.0,2017.0,2017.0,6.0,Jun,Tuesday,Q2
Donn Cantrell,Plussunin,Won,2017-06-02,568.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Donn Cantrell,Xx-zobam,Won,2017-05-26,640.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Elease Gluck,Plusstrip,Won,2017-05-19,4612.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Gladys Colclough,Domzoom,Lost,2017-05-26,0.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
James Ascencio,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
James Ascencio,Goodsilron,Lost,2017-05-26,0.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Jonathan Berthelot,Dontechi,Won,2017-05-06,3281.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Kami Bicknell,Finjob,Lost,2017-03-12,0.0,3.0,2017.0,2017.0,3.0,Mar,Sunday,Q1
Kami Bicknell,Labdrill,Lost,2017-03-08,0.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Kami Bicknell,Rantouch,Won,2017-03-11,59.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Marty Freudenburg,Scottech,Won,2017-06-30,1081.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Marty Freudenburg,Zumgoity,Won,2017-05-09,962.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Niesha Huffines,Codehow,Won,2017-03-06,1123.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Reed Clapper,Xx-zobam,Won,2017-06-10,3075.0,6.0,2017.0,2017.0,6.0,Jun,Saturday,Q2
Rosalina Dieter,Condax,Won,2017-05-09,50.0,5.0,2017.0,2017.0,5.0,May,Tuesday,Q2
Rosalina Dieter,Dalttechnology,Won,2017-03-06,47.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Versie Hillebrand,Globex Corporation,Lost,2017-03-08,0.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Versie Hillebrand,Betatech,Won,2017-05-17,4494.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Vicki Laflamme,Hottechi,Lost,2017-05-06,0.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Vicki Laflamme,Singletechno,Won,2017-03-11,61.0,3.0,2017.0,2017.0,3.0,Mar,Saturday,Q1
Vicki Laflamme,Goodsilron,Won,2017-05-13,3418.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Violet Mclelland,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Wilburn Farren,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Wilburn Farren,Konex,Won,2017-06-02,3336.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Zane Levy,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Anna Snelling,Betatech,Lost,2017-03-16,0.0,3.0,2017.0,2017.0,3.0,Mar,Thursday,Q1
Boris Faz,Mathtouch,Won,2017-03-13,4766.0,3.0,2017.0,2017.0,3.0,Mar,Monday,Q1
Corliss Cosme,Plussunin,Lost,2017-06-10,0.0,6.0,2017.0,2017.0,6.0,Jun,Saturday,Q2
Daniell Hammack,Ganjaflex,Won,2017-05-27,592.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Donn Cantrell,Iselectrics,Lost,2017-06-01,0.0,6.0,2017.0,2017.0,6.0,Jun,Thursday,Q2
Elease Gluck,Green-Plus,Lost,2017-05-24,0.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Gladys Colclough,Treequote,Lost,2017-05-29,0.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Gladys Colclough,Dontechi,Won,2017-06-08,5142.0,6.0,2017.0,2017.0,6.0,Jun,Thursday,Q2
James Ascencio,Cheers,Lost,2017-05-29,0.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Kary Hendrixson,Blackzim,Engaging,,472.0,-1.0,-1.0,,,,,
Lajuana Vencill,Gogozoom,Lost,2017-05-08,0.0,5.0,2017.0,2017.0,5.0,May,Monday,Q2
Markita Hansen,Plexzap,Lost,2017-06-16,0.0,6.0,2017.0,2017.0,6.0,Jun,Friday,Q2
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Maureen Marcano,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Maureen Marcano,Bluth Company,Engaging,,472.0,-1.0,-1.0,,,,,
Maureen Marcano,Faxquote,Lost,2017-06-26,0.0,6.0,2017.0,2017.0,6.0,Jun,Monday,Q2
Maureen Marcano,Nam-zim,Lost,2017-05-03,0.0,5.0,2017.0,2017.0,5.0,May,Wednesday,Q2
Moses Frase,Dontechi,Won,2017-03-15,660.0,3.0,2017.0,2017.0,3.0,Mar,Wednesday,Q1
Moses Frase,Rundofase,Won,2017-05-26,443.0,5.0,2017.0,2017.0,5.0,May,Friday,Q2
Niesha Huffines,Codehow,Lost,2017-05-20,0.0,5.0,2017.0,2017.0,5.0,May,Saturday,Q2
Rosie Papadopoulos,Zotware,Lost,2017-03-03,0.0,3.0,2017.0,2017.0,3.0,Mar,Friday,Q1
Rosie Papadopoulos,The New York Inquirer,Lost,2017-05-18,0.0,5.0,2017.0,2017.0,5.0,May,Thursday,Q2
Versie Hillebrand,Domzoom,Won,2017-06-18,61.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Zane Levy,Unknown,Engaging,,472.0,-1.0,-1.0,,,,,
Zane Levy,Y-corporation,Won,2017-03-14,4846.0,3.0,2017.0,2017.0,3.0,Mar,Tuesday,Q1
Anna Snelling,dambase,Won,2017-06-04,574.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
Cassey Cress,Ganjaflex,Lost,2017-06-18,0.0,6.0,2017.0,2017.0,6.0,Jun,Sunday,Q2
